instructor_id,name,expertise_area,rating,join_date
i00535,Riya Hall,Business,3.7,7/21/2019
i00536,Isabella Thomas,Music,4.2,8/19/2019
i00537,Isabella Sharma,Business,4.9,6/20/2019
i00538,Zara Miller,Programming,3.9,8/6/2019
i00539,Arjun Thomas,AI,3.8,4/20/2021
i00540,Amelia Clark,Music,3.6,9/27/2020
i00541,Karan Singh,Music,3.1,5/11/2021
i00542,Benjamin Smith,Data Science,3.4,6/9/2019
i00543,Sophia Thomas,Physics,4.1,4/5/2019
i00544,Karan Lewis,AI,4.2,5/19/2018
i00545,Noah Wilson,Programming,4.6,5/31/2018
i00546,Zara Clark,Design,4,7/20/2020
i00547,Olivia Johnson,Biology,4.2,8/26/2021
i00548,Lucas Moore,Physics,3.7,4/13/2021
i00549,Riya Anderson,Math,4.1,11/7/2019
i00550,Riya Martin,Business,3.7,9/12/2021
i00551,Emma Lewis,Business,4.9,11/4/2020
i00552,Sophia Johnson,Music,4.3,2/10/2021
i00553,Noah Davis,Music,4.1,8/11/2020
i00554,Riya Johnson,Data Science,3.1,5/8/2018
i00555,Aarav Brown,Design,4.3,10/9/2018
i00556,Arjun Miller,History,3.9,5/1/2018
i00557,Karan Anderson,History,4.6,8/29/2018
i00558,Aarav Lewis,Business,4.7,4/30/2021
i00559,Amelia Patel,Business,3.3,2/12/2019
i00560,Emma Anderson,Physics,3.5,5/11/2020
i00561,Lucas Singh,Data Science,3.4,11/16/2018
i00562,Meera Verma,Design,3,11/22/2019
i00563,Liam Moore,Design,4.3,10/29/2019
i00564,Riya Clark,AI,4,8/4/2019
i00565,Sophia Johnson,Physics,3.6,9/14/2019
i00566,Benjamin Johnson,Physics,4.9,4/25/2020
i00567,Isabella Wilson,Biology,4.7,4/4/2021
i00568,Isabella Hall,Data Science,3.1,4/23/2020
i00569,Mia Johnson,History,4.4,1/26/2020
i00570,Aanya Verma,Business,3.7,1/27/2019
i00571,Isabella Moore,Biology,3.7,4/22/2020
i00572,Sophia Singh,Data Science,4.3,2/7/2019
i00573,Vihaan Lee,Music,4.1,8/19/2020
i00574,Isabella Sharma,Business,3.6,7/31/2018
i00575,Amelia Clark,AI,3.7,3/22/2019
i00576,Noah Lee,Business,3.8,7/11/2019
i00577,Aanya Thomas,History,3.8,12/29/2021
i00578,Ethan Taylor,Music,4.4,11/2/2019
i00579,Eva Miller,Physics,3.3,4/3/2021
i00580,Amelia Singh,Data Science,4.8,7/14/2021
i00581,Noah Singh,Physics,3.9,4/6/2021
i00582,Noah Clark,Music,4,12/15/2019
i00583,Isabella Taylor,Math,3.5,8/2/2018
i00584,Sophia Clark,History,3.2,7/1/2019
i00585,Vihaan Miller,Business,4.2,1/6/2019
i00586,Amelia Johnson,AI,5,3/15/2018
i00587,Ethan Sharma,Music,3.1,7/19/2019
i00588,Karan Davis,AI,4.4,2/22/2021
i00589,Ethan Moore,Data Science,3.6,10/1/2021
i00590,Riya Martin,Math,3.1,8/13/2020
i00591,Ethan Thomas,Design,4.2,8/17/2021
i00592,Mia Patel,Data Science,3.3,4/28/2020
i00593,Meera Miller,Programming,3.4,1/18/2018
i00594,Sophia Clark,Music,4.7,6/19/2019
i00595,Mia Smith,Biology,3.4,7/29/2020
i00596,Benjamin Walker,Design,4.7,9/8/2021
i00597,Aanya Verma,Math,4.3,6/20/2021
i00598,Aanya Patel,AI,4.2,5/13/2021
i00599,Olivia Davis,Biology,3.6,8/13/2021
i00600,Noah Johnson,Biology,4.7,3/3/2021
i00601,Olivia Sharma,Biology,4.8,8/10/2019
i00602,Eva Miller,Programming,4.6,3/12/2021
i00603,Ethan Lee,Business,4.2,11/16/2021
i00604,Aanya Lewis,AI,4,1/23/2020
i00605,Emma Lewis,Business,3.1,11/19/2021
i00606,Sophia Martin,AI,5,6/30/2019
i00607,Benjamin Lee,Physics,4.8,4/5/2020
i00608,Olivia Patel,Math,3.4,3/12/2018
i00609,Eva Brown,Biology,4.4,1/17/2019
i00610,Karan Lee,History,4.7,1/25/2020
i00611,Isabella Verma,Music,3.5,8/8/2020
i00612,Riya Miller,Data Science,3.7,3/27/2021
i00613,Vihaan Lee,Design,4.1,1/14/2021
i00614,Aanya Taylor,Programming,4.8,2/8/2019
i00615,Meera Patel,Music,4.3,11/18/2020
i00616,Benjamin Lee,Data Science,4.3,6/5/2021
i00617,Isabella Singh,Programming,4.1,8/23/2020
i00618,Vihaan Brown,Math,4.8,5/3/2019
i00619,Eva Johnson,History,3.5,1/20/2020
i00620,Zara Martin,Biology,4.9,9/7/2019
i00621,Aarav Wilson,Music,4.7,7/5/2021
i00622,Aanya Hall,Biology,4.3,5/11/2021
i00623,Emma Sharma,Biology,4.8,3/16/2019
i00624,Vihaan Moore,AI,3,2/10/2018
i00625,Isabella Lewis,Biology,3.2,3/13/2018
i00626,Sophia Johnson,Design,3.9,3/14/2020
i00627,Sophia Singh,Biology,4.1,7/15/2021
i00628,Emma Clark,Programming,3.2,11/25/2021
i00629,Sophia Martin,Physics,3.1,7/13/2018
i00630,Aanya Wilson,Business,4,3/9/2018
i00631,Noah Anderson,Physics,4.9,4/10/2019
i00632,Noah Walker,Math,3.7,7/24/2020
i00633,Karan Lee,Music,3.1,3/8/2018
i00634,Isabella Anderson,Design,4.3,10/30/2018
i00635,Aarav Smith,Design,4.6,11/13/2020
i00636,Mia Lee,History,4,4/2/2020
i00637,Karan Singh,Physics,4.6,11/15/2021
i00638,Noah Moore,History,3.6,10/23/2019
i00639,Vihaan Brown,Design,3.7,11/1/2019
i00640,Mia Sharma,Math,3.2,9/16/2019
i00641,Benjamin Clark,History,3.8,8/24/2020
i00642,Aanya Thomas,Design,4.8,4/3/2018
i00643,Lucas Singh,History,5,2/21/2021
i00644,Zara Smith,Music,3.6,1/27/2020
i00645,Noah Moore,Programming,3.1,1/20/2019
i00646,Amelia Martin,History,3.7,4/20/2018
i00647,Karan Wilson,Biology,4.9,9/1/2019
i00648,Liam Brown,Data Science,3.2,5/13/2018
i00649,Amelia Thomas,AI,4.1,5/3/2018
i00650,Arjun Hall,Design,4.2,11/12/2019
i00651,Eva Anderson,Business,3.3,11/29/2018
i00652,Arjun Hall,Design,5,7/7/2019
i00653,Noah Miller,Programming,4.9,1/22/2019
i00654,Benjamin Patel,Programming,3.2,11/21/2018
i00655,Lucas Hall,Math,3.4,9/26/2020
i00656,Sophia Wilson,Business,3.1,9/1/2019
i00657,Mia Lewis,Math,3.9,2/19/2021
i00658,Sophia Verma,AI,4.6,8/11/2019
i00659,Isabella Singh,Music,3.7,4/10/2019
i00660,Liam Thomas,Music,3.3,4/29/2020
i00661,Lucas Hall,Data Science,4.8,1/16/2019
i00662,Riya Lee,History,3.8,8/7/2021
i00663,Amelia Moore,Physics,3.4,2/18/2019
i00664,Sophia Walker,Business,4.2,2/26/2021
i00665,Liam Anderson,Biology,3.4,11/29/2021
i00666,Meera Miller,Physics,3.4,8/3/2019
i00667,Aarav Thomas,Design,4.3,12/23/2018
i00668,Vihaan Taylor,Data Science,3,11/30/2021
i00669,Karan Verma,AI,4.1,1/14/2018
i00670,Zara Thomas,Physics,4,9/23/2018
i00671,Riya Singh,Music,3.9,3/25/2020
i00672,Lucas Clark,Design,3.7,10/31/2020
i00673,Zara Lee,Design,4.7,12/16/2019
i00674,Benjamin Johnson,Design,3.5,5/17/2021
i00675,Arjun Davis,Data Science,3.1,10/26/2018
i00676,Isabella Moore,Physics,3.9,5/3/2021
i00677,Aanya Thomas,AI,4.3,11/8/2021
i00678,Isabella Moore,Biology,3.6,3/20/2020
i00679,Liam Smith,Programming,3.1,3/10/2021
i00680,Olivia Patel,Physics,3.4,10/20/2021
i00681,Vihaan Johnson,History,3.8,12/2/2021
i00682,Eva Thomas,Business,4.4,7/9/2019
i00683,Benjamin Singh,Music,4.8,9/19/2018
i00684,Ethan Johnson,Math,3.6,7/11/2021
i00685,Isabella Lewis,Design,3.1,6/29/2021
i00686,Noah Patel,Design,4.8,4/17/2018
i00687,Aarav Martin,Business,4.8,11/10/2019
i00688,Liam Johnson,Data Science,3,4/14/2020
i00689,Karan Moore,Data Science,5,10/14/2020
i00690,Liam Johnson,Biology,4.7,4/29/2021
i00691,Eva Taylor,Physics,3.2,3/20/2020
i00692,Ethan Singh,Data Science,3.5,7/18/2021
i00693,Amelia Taylor,AI,3.1,11/19/2018
i00694,Riya Singh,Music,3.8,3/25/2019
i00695,Karan Johnson,Music,5,11/24/2019
i00696,Liam Moore,Design,5,7/30/2018
i00697,Arjun Singh,History,4.4,5/21/2019
i00698,Aanya Thomas,Physics,3.3,6/29/2018
i00699,Aanya Wilson,Data Science,4.2,12/4/2019
i00700,Noah Hall,Music,3.9,5/13/2019
i00701,Meera Davis,Biology,3.4,9/30/2019
i00702,Arjun Lee,Design,4.8,3/9/2019
i00703,Benjamin Brown,Math,4.5,5/13/2020
i00704,Liam Taylor,Design,3.1,2/15/2019
i00705,Karan Clark,History,4.3,8/25/2021
i00706,Aarav Walker,History,3.7,11/5/2019
i00707,Isabella Hall,Math,4,12/21/2018
i00708,Isabella Singh,Biology,3.9,8/1/2021
i00709,Noah Singh,Biology,4.9,7/14/2021
i00710,Aarav Patel,Business,4.2,4/16/2019
i00711,Zara Lee,Biology,3.3,8/22/2020
i00712,Zara Miller,Design,3.3,9/9/2019
i00713,Emma Walker,Physics,5,8/25/2018
i00714,Benjamin Moore,Physics,3.5,11/5/2021
i00715,Riya Walker,Data Science,3.8,1/3/2019
i00716,Vihaan Brown,Music,4.6,10/16/2020
i00717,Aarav Wilson,Music,3.1,4/19/2018
i00718,Isabella Miller,Biology,4,4/20/2018
i00719,Zara Moore,Math,4.2,10/16/2019
i00720,Zara Davis,Music,4.4,4/8/2020
i00721,Zara Taylor,Biology,3.3,3/27/2018
i00722,Emma Hall,Programming,3.9,8/30/2018
i00723,Aarav Sharma,Biology,3.5,2/22/2021
i00724,Meera Hall,Physics,3.1,10/3/2019
i00725,Lucas Hall,Physics,3.5,5/16/2021
i00726,Emma Sharma,Physics,3.7,3/25/2020
i00727,Aarav Davis,AI,3,2/22/2018
i00728,Olivia Walker,Music,4.6,5/29/2018
i00729,Emma Martin,Programming,4.9,3/29/2020
i00730,Aanya Anderson,Data Science,4.6,4/29/2018
i00731,Isabella Sharma,Data Science,4,11/4/2020
i00732,Vihaan Clark,Business,4.8,9/11/2019
i00733,Ethan Thomas,Biology,4.9,5/15/2021
i00734,Noah Johnson,Music,3.5,3/14/2020
i00735,Eva Sharma,Math,3.8,7/21/2021
i00736,Ethan Lee,Data Science,3.3,9/28/2018
i00737,Eva Clark,Biology,3.9,6/7/2020
i00738,Lucas Walker,AI,3.7,7/25/2021
i00739,Eva Sharma,Design,4.6,8/29/2019
i00740,Vihaan Taylor,Music,4.6,8/7/2020
i00741,Noah Singh,Music,3.1,9/2/2019
i00742,Meera Clark,Physics,4.6,9/11/2021
i00743,Olivia Moore,AI,3.3,9/3/2019
i00744,Olivia Anderson,Design,3.8,9/26/2019
i00745,Emma Lee,Math,3.1,12/16/2021
i00746,Zara Johnson,History,3.2,7/14/2019
i00747,Aarav Anderson,History,4.9,12/29/2021
i00748,Zara Clark,Physics,3.1,6/29/2018
i00749,Eva Lewis,Math,3.8,3/17/2020
i00750,Eva Moore,Physics,3.1,4/4/2019
i00751,Benjamin Thomas,Music,3.2,9/28/2020
i00752,Liam Taylor,Programming,4.7,2/22/2020
i00753,Liam Martin,Programming,3.2,7/2/2021
i00754,Eva Thomas,Business,4.3,11/16/2018
i00755,Eva Johnson,Physics,4.6,12/9/2018
i00756,Meera Johnson,Data Science,3.3,2/8/2019
i00757,Olivia Walker,Programming,4.8,4/5/2021
i00758,Amelia Martin,Programming,4.6,2/14/2020
i00759,Zara Moore,AI,4,1/21/2020
i00760,Aanya Taylor,Biology,4.7,6/12/2021
i00761,Isabella Patel,Biology,3.8,7/2/2021
i00762,Eva Smith,Math,3.3,1/19/2018
i00763,Mia Anderson,Programming,4.4,6/25/2020
i00764,Sophia Wilson,Business,3.2,3/22/2021
i00765,Ethan Verma,Physics,3.9,6/6/2020
i00766,Riya Singh,Biology,4.5,12/25/2019
i00767,Emma Verma,Programming,4,2/27/2021
i00768,Karan Lee,Math,4.5,4/25/2019
i00769,Isabella Singh,Business,4.9,10/13/2019
i00770,Noah Lewis,Data Science,4.4,5/20/2019
i00771,Riya Sharma,Math,4.2,6/13/2019
i00772,Olivia Sharma,Music,4,6/19/2018
i00773,Aanya Clark,History,3.4,6/28/2019
i00774,Sophia Johnson,Data Science,4.7,5/25/2018
i00775,Aanya Anderson,AI,3.9,9/16/2020
i00776,Sophia Martin,Design,3.8,11/10/2021
i00777,Meera Johnson,Programming,4.8,9/2/2020
i00778,Isabella Singh,Design,5,12/17/2019
i00779,Meera Taylor,Music,3.7,11/27/2018
i00780,Emma Wilson,Music,4.5,11/8/2021
i00781,Olivia Miller,Design,4.6,9/27/2018
i00782,Eva Hall,Programming,3.9,9/17/2020
i00783,Isabella Sharma,Music,4.2,1/3/2018
i00784,Noah Smith,Biology,4.9,1/10/2021
i00785,Mia Martin,Business,3.5,5/28/2019
i00786,Eva Taylor,Math,3.4,3/2/2018
i00787,Vihaan Patel,Data Science,3.5,3/8/2018
i00788,Aarav Hall,Data Science,3.5,11/10/2021
i00789,Meera Lee,Design,4,10/8/2018
i00790,Sophia Hall,Business,4.6,7/3/2020
i00791,Vihaan Davis,Physics,3.9,5/9/2019
i00792,Mia Smith,Music,4.1,9/19/2020
i00793,Noah Clark,Math,3.4,7/22/2021
i00794,Aanya Sharma,Data Science,4.4,9/3/2019
i00795,Mia Thomas,Data Science,4.8,11/26/2020
i00796,Benjamin Wilson,Physics,3.9,8/10/2018
i00797,Noah Wilson,Business,3.7,12/25/2018
i00798,Isabella Smith,Design,4.9,8/8/2020
i00799,Emma Wilson,Math,4.1,11/8/2019
i00800,Arjun Singh,Design,4.1,5/26/2019
i00801,Aanya Moore,AI,3.3,4/13/2019
i00802,Olivia Davis,History,3.5,4/10/2021
i00803,Noah Miller,History,3.5,9/20/2019
i00804,Ethan Moore,Music,4.8,1/30/2020
i00805,Noah Sharma,Data Science,4,2/26/2020
i00806,Aarav Taylor,History,3.4,6/7/2020
i00807,Aanya Lee,Design,3.2,1/21/2019
i00808,Karan Anderson,AI,3.8,12/4/2018
i00809,Sophia Patel,Programming,4.2,5/14/2021
i00810,Meera Miller,AI,4.6,3/26/2020
i00811,Isabella Patel,AI,3.2,9/4/2019
i00812,Benjamin Smith,Biology,3.6,10/2/2021
i00813,Meera Anderson,Biology,3.1,11/23/2020
i00814,Benjamin Brown,Math,4.4,12/8/2018
i00815,Olivia Anderson,History,3.2,8/30/2019
i00816,Aarav Sharma,Music,3.2,3/20/2021
i00817,Vihaan Miller,Biology,3.6,7/27/2019
i00818,Arjun Wilson,Music,4.3,11/19/2019
i00819,Arjun Walker,Business,4,11/6/2021
i00820,Benjamin Smith,AI,3.8,7/23/2021
i00821,Sophia Sharma,Design,3.2,8/29/2020
i00822,Zara Anderson,Biology,3.5,2/21/2020
i00823,Olivia Thomas,History,3.7,4/16/2018
i00824,Olivia Lewis,Physics,5,6/18/2021
i00825,Liam Walker,Design,4.9,5/19/2021
i00826,Olivia Walker,Math,4.3,3/2/2020
i00827,Mia Brown,Physics,4.4,2/1/2021
i00828,Arjun Moore,Programming,3.3,7/5/2019
i00829,Benjamin Lee,Business,4.4,5/12/2018
i00830,Aanya Walker,Design,4.7,10/11/2019
i00831,Riya Verma,Business,4.4,8/27/2019
i00832,Lucas Anderson,Business,4.8,11/2/2020
i00833,Emma Sharma,Design,4.4,7/23/2021
i00834,Olivia Davis,Math,4.8,7/4/2018
i00835,Meera Clark,Programming,3.6,12/25/2021
i00836,Amelia Miller,Math,4.8,8/16/2021
i00837,Lucas Moore,History,3.1,8/17/2019
i00838,Amelia Moore,Business,3.8,11/28/2019
i00839,Eva Moore,Programming,4.4,9/27/2020
i00840,Ethan Taylor,Biology,4.3,4/15/2020
i00841,Lucas Thomas,Physics,4.4,5/15/2018
i00842,Emma Patel,Design,4,1/11/2020
i00843,Riya Patel,Data Science,3.9,8/26/2020
i00844,Zara Johnson,Data Science,4.2,2/4/2018
i00845,Vihaan Verma,Physics,4.8,7/27/2020
i00846,Meera Martin,Biology,3.5,8/1/2019
i00847,Riya Patel,Math,4.6,8/18/2020
i00848,Isabella Lee,Biology,3.8,8/1/2018
i00849,Amelia Taylor,AI,3.3,12/4/2020
i00850,Olivia Lewis,Math,3.2,5/5/2018
i00851,Aanya Sharma,AI,4.2,5/13/2021
i00852,Emma Lee,Biology,3.6,2/16/2018
i00853,Sophia Clark,Physics,4,1/31/2021
i00854,Zara Martin,Programming,3.2,6/13/2021
i00855,Aarav Patel,Data Science,3.6,11/4/2021
i00856,Olivia Hall,Business,4.8,6/15/2021
i00857,Isabella Taylor,Physics,3.6,8/31/2019
i00858,Benjamin Sharma,Programming,4.8,12/16/2018
i00859,Amelia Lewis,History,3.6,1/31/2020
i00860,Amelia Taylor,Physics,4.4,3/13/2019
i00861,Sophia Moore,Music,3.6,11/21/2019
i00862,Zara Miller,Math,3.9,6/28/2021
i00863,Eva Clark,Biology,4,11/5/2020
i00864,Benjamin Miller,Design,3.2,6/17/2020
i00865,Amelia Martin,Physics,3.4,9/29/2019
i00866,Meera Patel,Physics,3.8,12/29/2020
i00867,Mia Martin,Design,4.5,7/16/2021
i00868,Lucas Lewis,Music,3.6,1/14/2021
i00869,Aarav Wilson,Design,4.3,3/25/2020
i00870,Mia Lee,Design,4.6,6/14/2018
i00871,Zara Miller,Design,3.9,5/25/2021
i00872,Isabella Singh,Physics,3.5,4/29/2018
i00873,Arjun Martin,Physics,4,10/11/2018
i00874,Ethan Thomas,Programming,3.3,8/3/2018
i00875,Eva Sharma,Business,4.4,11/28/2019
i00876,Amelia Hall,Design,3.3,1/18/2019
i00877,Vihaan Patel,Programming,3.4,4/5/2021
i00878,Aanya Martin,Business,3.8,8/21/2021
i00879,Meera Anderson,Math,5,5/28/2018
i00880,Vihaan Moore,Biology,3.4,12/9/2021
i00881,Benjamin Walker,Design,3.5,3/27/2020
i00882,Isabella Brown,Data Science,3.9,7/17/2018
i00883,Lucas Walker,Math,4.5,8/30/2021
i00884,Eva Lee,Math,3.5,4/18/2019
i00885,Aanya Moore,Data Science,4.9,10/26/2021
i00886,Amelia Wilson,Biology,3.1,11/17/2019
i00887,Lucas Hall,History,3.5,3/18/2021
i00888,Liam Singh,AI,5,5/27/2021
i00889,Emma Miller,Math,4.3,12/14/2020
i00890,Emma Singh,Music,3.9,7/19/2019
i00891,Benjamin Moore,Biology,3.1,5/5/2021
i00892,Zara Moore,Physics,4,1/10/2021
i00893,Vihaan Martin,AI,4.4,10/24/2018
i00894,Aanya Singh,Biology,3.8,2/29/2020
i00895,Aanya Singh,Music,3.4,5/8/2020
i00896,Karan Clark,Music,3.4,12/12/2018
i00897,Benjamin Wilson,AI,3.1,8/26/2020
i00898,Aarav Davis,Physics,4.8,7/24/2018
i00899,Liam Miller,Data Science,3.8,4/20/2021
i00900,Ethan Wilson,Biology,4.8,1/13/2021
i00901,Liam Anderson,Programming,4.2,8/13/2020
i00902,Sophia Taylor,History,4.1,6/22/2020
i00903,Emma Martin,Physics,3.9,1/12/2018
i00904,Zara Singh,Data Science,3.6,2/19/2019
i00905,Meera Patel,Business,3.3,2/28/2021
i00906,Riya Walker,Design,3.5,9/15/2019
i00907,Riya Thomas,Music,3.2,4/23/2019
i00908,Sophia Miller,Music,4.5,1/18/2021
i00909,Meera Verma,Design,3.3,5/15/2019
i00910,Ethan Walker,Biology,4.7,10/21/2018
i00911,Zara Taylor,Physics,3.8,1/5/2020
i00912,Zara Brown,Programming,3.1,11/8/2021
i00913,Riya Taylor,Business,4.7,8/19/2021
i00914,Zara Hall,AI,4.7,8/6/2019
i00915,Zara Brown,Design,4.6,12/19/2019
i00916,Noah Smith,History,3.9,7/4/2018
i00917,Meera Walker,Physics,3.7,3/31/2018
i00918,Sophia Smith,Physics,3.7,11/21/2019
i00919,Sophia Hall,Physics,3.6,3/11/2020
i00920,Zara Hall,AI,3.4,6/25/2019
i00921,Eva Anderson,Programming,3.2,8/5/2021
i00922,Arjun Miller,Music,3.7,4/14/2021
i00923,Benjamin Miller,AI,3.6,8/11/2018
i00924,Emma Johnson,Biology,3.7,5/31/2021
i00925,Lucas Martin,Music,4.1,12/7/2019
i00926,Emma Martin,Data Science,3.8,1/18/2018
i00927,Eva Anderson,Programming,4.2,2/25/2020
i00928,Benjamin Martin,Physics,3.4,11/9/2019
i00929,Meera Martin,Music,4.2,2/9/2020
i00930,Liam Hall,Biology,4.1,8/14/2019
i00931,Noah Singh,Math,3.5,1/7/2018
i00932,Karan Taylor,Programming,3.2,1/21/2021
i00933,Mia Moore,Programming,4.8,10/25/2020
i00934,Amelia Lee,AI,4.8,7/26/2018
i00935,Ethan Moore,Physics,4,11/21/2019
i00936,Aarav Lee,AI,4.7,7/21/2018
i00937,Noah Martin,Biology,3.4,8/24/2021
i00938,Aanya Walker,History,4,4/28/2021
i00939,Meera Martin,Programming,4.4,6/4/2019
i00940,Mia Anderson,Music,3.4,4/27/2020
i00941,Vihaan Clark,AI,4,9/15/2021
i00942,Arjun Verma,Business,4.8,7/27/2020
i00943,Liam Johnson,Programming,3.7,7/20/2020
i00944,Vihaan Patel,Biology,3.3,3/27/2020
i00945,Riya Verma,Physics,4.6,9/26/2020
i00946,Mia Wilson,Math,3.3,3/25/2018
i00947,Ethan Lewis,Business,4.4,8/27/2021
i00948,Meera Thomas,Biology,4.7,7/16/2021
i00949,Arjun Taylor,Music,4,12/20/2020
i00950,Olivia Davis,Biology,4.4,4/24/2020
i00951,Riya Johnson,Programming,3.6,10/29/2021
i00952,Aanya Hall,Design,4.1,6/20/2021
i00953,Riya Patel,Design,4.4,11/24/2020
i00954,Isabella Smith,Biology,5,9/28/2020
i00955,Aarav Clark,History,4.2,4/13/2021
i00956,Karan Smith,Programming,4.9,3/28/2020
i00957,Liam Moore,AI,4.9,12/11/2020
i00958,Meera Martin,History,3.4,5/23/2018
i00959,Benjamin Singh,Design,3,6/15/2020
i00960,Isabella Anderson,Data Science,4.6,4/24/2019
i00961,Zara Sharma,Physics,4.9,7/17/2021
i00962,Emma Singh,Music,4.1,2/28/2020
i00963,Emma Moore,Biology,4.8,4/5/2020
i00964,Aarav Clark,Music,3.2,7/15/2019
i00965,Meera Anderson,Biology,3.6,5/22/2021
i00966,Karan Lewis,Data Science,4,3/6/2019
i00967,Meera Patel,Music,3.1,3/22/2020
i00968,Isabella Lee,Business,4.5,2/5/2021
i00969,Karan Walker,Math,3.2,6/19/2020
i00970,Riya Singh,AI,3.8,8/9/2019
i00971,Sophia Davis,Math,3.6,10/10/2019
i00972,Arjun Davis,Programming,3.1,12/27/2019
i00973,Zara Anderson,Business,4.5,5/1/2021
i00974,Liam Brown,Programming,4.3,1/9/2019
i00975,Mia Verma,History,3.9,2/15/2021
i00976,Arjun Brown,AI,3.9,6/15/2019
i00977,Emma Patel,Design,3.3,8/12/2020
i00978,Ethan Anderson,Math,3.5,4/11/2020
i00979,Emma Martin,Biology,3.7,1/11/2018
i00980,Benjamin Anderson,Math,3.7,9/5/2019
i00981,Karan Martin,Programming,4.7,8/1/2021
i00982,Zara Lee,History,4.1,2/23/2019
i00983,Aanya Johnson,Business,4.9,4/7/2021
i00984,Olivia Patel,Design,3.8,9/6/2021
i00985,Aanya Moore,Physics,4.8,8/21/2019
i00986,Mia Lewis,Design,3.5,5/28/2020
i00987,Vihaan Johnson,Business,3.3,12/15/2020
i00988,Aanya Anderson,Math,3.9,9/24/2018
i00989,Karan Hall,Music,3.1,6/7/2018
i00990,Eva Taylor,Music,3.5,7/13/2018
i00991,Aanya Lewis,Physics,3.7,1/16/2020
i00992,Eva Thomas,History,3.7,6/9/2021
i00993,Vihaan Lee,Physics,4.7,7/22/2021
i00994,Sophia Thomas,Math,3.9,2/17/2018
i00995,Benjamin Johnson,Physics,3.6,12/30/2020
i00996,Vihaan Anderson,Business,3.3,5/28/2020
i00997,Aarav Taylor,Design,3.8,5/20/2021
i00998,Noah Lee,Biology,4.1,12/6/2018
i00999,Amelia Clark,Data Science,3.8,12/8/2021
i01000,Meera Patel,Design,3.1,7/1/2021
i01001,Lucas Anderson,History,3.4,12/13/2020
i01002,Noah Walker,Math,4.2,10/8/2020
i01003,Arjun Davis,AI,3.5,5/18/2021
i01004,Mia Hall,Physics,4.2,6/16/2021
i01005,Eva Sharma,Music,3,4/28/2018
i01006,Meera Smith,Business,4.9,9/6/2021
i01007,Riya Singh,AI,4.9,4/16/2020
i01008,Amelia Clark,Music,4.9,5/15/2018
i01009,Emma Wilson,Design,3.5,11/3/2021
i01010,Eva Wilson,Physics,3.8,9/20/2019
i01011,Emma Clark,AI,3.7,11/9/2021
i01012,Mia Verma,Data Science,3.9,12/11/2019
i01013,Eva Miller,Math,4.4,3/30/2021
i01014,Noah Smith,Design,3.3,1/7/2018
i01015,Meera Hall,Programming,4.5,3/8/2018
i01016,Noah Lewis,AI,5,1/8/2021
i01017,Aanya Davis,History,3.1,1/4/2018
i01018,Lucas Clark,Music,3.3,9/1/2020
i01019,Emma Miller,Physics,3.8,6/20/2019
i01020,Aanya Miller,AI,4.1,7/18/2021
i01021,Meera Lewis,AI,3.3,2/1/2021
i01022,Liam Walker,History,4.7,4/14/2018
i01023,Vihaan Singh,Business,3.2,2/9/2018
i01024,Olivia Brown,Biology,4.9,9/8/2020
i01025,Zara Walker,Biology,4.9,5/4/2021
i01026,Sophia Martin,Physics,3.7,2/25/2020
i01027,Liam Walker,History,4.7,10/15/2019
i01028,Karan Patel,Math,4.6,8/9/2021
i01029,Zara Lewis,History,4.4,8/6/2021
i01030,Arjun Moore,Design,4,11/14/2019
i01031,Aarav Anderson,History,4.2,6/22/2019
i01032,Vihaan Lee,Programming,4.6,9/13/2019
i01033,Riya Lewis,AI,3.3,5/10/2019
i01034,Lucas Miller,History,4.6,8/2/2018
i01035,Olivia Smith,Design,4.9,1/11/2020
i01036,Aarav Lee,Biology,4.3,1/5/2018
i01037,Aarav Verma,Biology,4.8,6/30/2021
i01038,Aanya Smith,Programming,4.8,12/17/2018
i01039,Emma Miller,History,4.5,3/25/2021
i01040,Aarav Davis,History,3.6,12/6/2020
i01041,Liam Anderson,History,4.9,4/15/2018
i01042,Aarav Lee,Design,4.9,7/3/2018
i01043,Aarav Verma,Music,4.3,1/6/2018
i01044,Arjun Anderson,Math,4.7,10/26/2020
i01045,Isabella Clark,Programming,3.5,7/15/2019
i01046,Noah Patel,Design,3.2,8/11/2019
i01047,Arjun Thomas,Data Science,4.6,11/30/2018
i01048,Karan Johnson,Music,3.1,10/27/2019
i01049,Meera Brown,Music,4.9,8/19/2020
i01050,Vihaan Walker,Math,3.5,12/28/2019
i01051,Aarav Verma,Programming,4.8,12/28/2018
i01052,Meera Smith,Programming,3.4,11/10/2020
i01053,Zara Miller,Math,4.7,12/20/2020
i01054,Liam Lewis,Biology,3.8,1/25/2018
i01055,Riya Anderson,Music,3.2,2/7/2021
i01056,Riya Johnson,AI,4.2,4/11/2020
i01057,Sophia Martin,Biology,3.6,3/25/2019
i01058,Meera Moore,History,3.9,5/25/2019
i01059,Isabella Verma,History,4.2,7/13/2021
i01060,Emma Miller,Music,4.5,5/29/2021
i01061,Aarav Walker,Music,4.8,7/21/2019
i01062,Liam Moore,Programming,4.1,12/27/2021
i01063,Aarav Singh,History,4,5/18/2019
i01064,Lucas Singh,Programming,4.5,11/16/2019
i01065,Meera Patel,Physics,3.5,8/2/2020
i01066,Karan Walker,Math,4.4,3/28/2018
i01067,Zara Davis,Business,5,11/18/2019
